NM_UF,NM_MUNICIPIO,LONG,LAT
SÃO PAULO,ÁGUAS DE LINDÓIA,-46.63177884,-22.47382204
SÃO PAULO,ÁGUAS DE SANTA BÁRBARA,-49.23860777,-22.86914941
SÃO PAULO,ÁGUAS DE SÃO PEDRO,-47.88397474,-22.59733955
SÃO PAULO,AGUDOS,-48.99015629,-22.474037
SÃO PAULO,ALAMBARI,-47.89358839,-23.55389889
SÃO PAULO,ALFREDO MARCONDES,-51.41293807,-21.95274112
SÃO PAULO,ALTAIR,-49.06011075,-20.52330488
SÃO PAULO,ALTINÓPOLIS,-47.37328029,-21.02458264
SÃO PAULO,ALTO ALEGRE,-50.1635968,-21.58168946
SÃO PAULO,ALUMÍNIO,-47.25905692,-23.53337305
SÃO PAULO,ÁLVARES FLORENCE,-49.91118481,-20.31987625
SÃO PAULO,ÁLVARES MACHADO,-51.46879727,-22.077779
SÃO PAULO,ÁLVARO DE CARVALHO,-49.72060902,-22.07637463
SÃO PAULO,ALVINLÂNDIA,-49.76303303,-22.44501015
SÃO PAULO,AMERICANA,-47.33036293,-22.7408835
SÃO PAULO,AMÉRICO BRASILIENSE,-48.10660456,-21.7300365
SÃO PAULO,AMÉRICO DE CAMPOS,-49.72702684,-20.29640194
SÃO PAULO,AMPARO,-46.76508569,-22.69938863
SÃO PAULO,ANALÂNDIA,-47.66076642,-22.1287855
SÃO PAULO,ANDRADINA,-51.37884779,-20.90146352
SÃO PAULO,ANGATUBA,-48.40675962,-23.483987
SÃO PAULO,ANHEMBI,-48.12692683,-22.78632094
SÃO PAULO,ANHUMAS,-51.38607442,-22.29323718
SÃO PAULO,APARECIDA,-45.22942934,-22.848154
SÃO PAULO,APARECIDA D'OESTE,-50.88561571,-20.45084537
SÃO PAULO,APIAÍ,-48.8486599,-24.513316
SÃO PAULO,ARAÇARIGUAMA,-47.07154764,-23.43004085
SÃO PAULO,ARAÇATUBA,-50.43922607,-21.205476
SÃO PAULO,ARAÇOIABA DA SERRA,-47.58724294,-23.5073198
SÃO PAULO,ARAMINA,-47.78601304,-20.08994421
SÃO PAULO,ARANDU,-49.05097587,-23.13340712
SÃO PAULO,ARAPEÍ,-44.44810656,-22.67479872
SÃO PAULO,ARARAQUARA,-48.17443994,-21.7903595
SÃO PAULO,ARARAS,-47.38582953,-22.35708652
SÃO PAULO,ARCO-ÍRIS,-50.46491087,-21.77391403
SÃO PAULO,AREALVA,-48.9204148,-22.0247675
SÃO PAULO,AREIAS,-44.69943201,-22.58219389
SÃO PAULO,AREIÓPOLIS,-48.66559456,-22.67394045
SÃO PAULO,ARIRANHA,-48.78833656,-21.18612744
SÃO PAULO,ARTUR NOGUEIRA,-47.16430115,-22.57134301
SÃO PAULO,ARUJÁ,-46.3204896,-23.39582674
SÃO PAULO,ASPÁSIA,-50.72696267,-20.15818999
SÃO PAULO,ASSIS,-50.41751004,-22.66283502
SÃO PAULO,ATIBAIA,-46.5550625,-23.116308
SÃO PAULO,AURIFLAMA,-50.55395933,-20.6873349
SÃO PAULO,AVAÍ,-49.33681504,-22.15677212
SÃO PAULO,AVANHANDAVA,-49.9426973,-21.46087056
SÃO PAULO,AVARÉ,-48.92326319,-23.1031935
SÃO PAULO,BADY BASSITT,-49.44857371,-20.91856378
SÃO PAULO,BALBINOS,-49.3564735,-21.90152378
SÃO PAULO,BÁLSAMO,-49.57932769,-20.73826378
SÃO PAULO,BANANAL,-44.32333013,-22.682616
SÃO PAULO,BARÃO DE ANTONINA,-49.5660639,-23.62711052
SÃO PAULO,BARBOSA,-49.95398852,-21.25902592
SÃO PAULO,BARIRI,-48.74152477,-22.071978
SÃO PAULO,BARRA BONITA,-48.56322923,-22.4911455
SÃO PAULO,BARRA DO CHAPÉU,-49.02713914,-24.471426
SÃO PAULO,BARRA DO TURVO,-48.50234345,-24.75938666
SÃO PAULO,BARRETOS,-48.56737784,-20.55845552
SÃO PAULO,BARRINHA,-48.16281352,-21.1917435
SÃO PAULO,BARUERI,-46.87465289,-23.508902
SÃO PAULO,BASTOS,-50.73487086,-21.92103747
SÃO PAULO,BATATAIS,-47.58610673,-20.8919295
SÃO PAULO,BAURU,-49.08300087,-22.3251225
SÃO PAULO,BEBEDOURO,-48.47736217,-20.94981552
SÃO PAULO,BENTO DE ABREU,-50.81185221,-21.26910802
SÃO PAULO,BERNARDINO DE CAMPOS,-49.47404348,-23.013553
SÃO PAULO,BERTIOGA,-46.13653834,-23.8540145
SÃO PAULO,BILAC,-50.48111048,-21.40257114
SÃO PAULO,BIRIGUI,-50.33932852,-21.29239229
SÃO PAULO,BIRITIBA-MIRIM,-46.04121222,-23.57103339
SÃO PAULO,BOA ESPERANÇA DO SUL,-48.39059691,-21.99248416
SÃO PAULO,BOCAINA,-48.52049362,-22.13392255
SÃO PAULO,BOFETE,-48.26003306,-23.10252
SÃO PAULO,BOITUVA,-47.6714735,-23.281944
SÃO PAULO,BOM JESUS DOS PERDÕES,-46.46649284,-23.13083743
SÃO PAULO,BOM SUCESSO DE ITARARÉ,-49.14376192,-24.31826284
SÃO PAULO,BORÁ,-50.544881,-22.27011711
SÃO PAULO,BORACÉIA,-48.77921828,-22.19320565
SÃO PAULO,BORBOREMA,-49.07264025,-21.62153799
SÃO PAULO,BOREBI,-48.97159584,-22.56783312
SÃO PAULO,BOTUCATU,-48.44128938,-22.8883815
SÃO PAULO,BRAGANÇA PAULISTA,-46.54233337,-22.9568955
SÃO PAULO,BRAÚNA,-50.31816561,-21.50102121
SÃO PAULO,BREJO ALEGRE,-50.18725851,-21.1661285
SÃO PAULO,BRODOWSKI,-47.65639796,-20.99014038
SÃO PAULO,BROTAS,-48.12683332,-22.28651699
SÃO PAULO,BURI,-48.59741497,-23.79938142
SÃO PAULO,BURITAMA,-50.14928125,-21.06703957
SÃO PAULO,BURITIZAL,-47.70886004,-20.19314822
SÃO PAULO,CABRÁLIA PAULISTA,-49.33244683,-22.45508696
SÃO PAULO,CABREÚVA,-47.13365837,-23.31267439
SÃO PAULO,CAÇAPAVA,-45.70773037,-23.10066375
SÃO PAULO,CACHOEIRA PAULISTA,-45.01063041,-22.66475438
SÃO PAULO,CACONDE,-46.64683488,-21.52873804
SÃO PAULO,CAFELÂNDIA,-49.60035441,-21.80970529
SÃO PAULO,CAIABU,-51.23595314,-22.01232526
SÃO PAULO,CAIEIRAS,-46.74410142,-23.36211605
SÃO PAULO,CAIUÁ,-51.9868927,-21.82991027
SÃO PAULO,CAJAMAR,-46.88292015,-23.36097138
SÃO PAULO,CAJATI,-48.10499981,-24.72636097
SÃO PAULO,CAJOBI,-48.81012236,-20.87909252
SÃO PAULO,CAJURU,-47.30426612,-21.2747175
SÃO PAULO,CAMPINA DO MONTE ALEGRE,-48.48039902,-23.58407684
SÃO PAULO,CAMPINAS,-47.06015627,-22.9073425
SÃO PAULO,CAMPO LIMPO PAULISTA,-46.76381923,-23.20939643
SÃO PAULO,CAMPOS DO JORDÃO,-45.5892017,-22.74009191
SÃO PAULO,CAMPOS NOVOS PAULISTA,-50.00179472,-22.599749
SÃO PAULO,CANANÉIA,-47.92848281,-25.01690807
SÃO PAULO,CANAS,-45.05697574,-22.69066907
SÃO PAULO,CÂNDIDO MOTA,-50.38839317,-22.7469255
SÃO PAULO,CÂNDIDO RODRIGUES,-48.63403931,-21.32261358
SÃO PAULO,CANITAR,-49.78543195,-23.00983722
SÃO PAULO,CAPÃO BONITO,-48.35143452,-24.00680097
SÃO PAULO,CAPELA DO ALTO,-47.73611844,-23.46990296
SÃO PAULO,CAPIVARI,-47.50220615,-22.99954891
SÃO PAULO,CARAGUATATUBA,-45.41081838,-23.6220065
SÃO PAULO,CARAPICUÍBA,-46.84144543,-23.5352495
SÃO PAULO,CARDOSO,-49.9149423,-20.08099151
SÃO PAULO,CASA BRANCA,-47.0797582,-21.77798699
SÃO PAULO,CÁSSIA DOS COQUEIROS,-47.16710588,-21.28500043
SÃO PAULO,CASTILHO,-51.48940706,-20.87202655
SÃO PAULO,CATANDUVA,-48.97587094,-21.1395385
SÃO PAULO,CATIGUÁ,-49.05774215,-21.04858
SÃO PAULO,CEDRAL,-49.27284155,-20.90423192
SÃO PAULO,CERQUEIRA CÉSAR,-49.16533017,-23.0347975
SÃO PAULO,CERQUILHO,-47.73753133,-23.1686725
SÃO PAULO,CESÁRIO LANGE,-47.95211066,-23.22473184
SÃO PAULO,CHARQUEADA,-47.7757002,-22.50888241
SÃO PAULO,CLEMENTINA,-50.45034869,-21.56031004
SÃO PAULO,COLINA,-48.53973833,-20.7187345
SÃO PAULO,COLÔMBIA,-48.68748418,-20.17155884
SÃO PAULO,CONCHAL,-47.17437574,-22.33007645
SÃO PAULO,CONCHAS,-48.00989213,-23.01295808
SÃO PAULO,CORDEIRÓPOLIS,-47.45828293,-22.48170703
SÃO PAULO,COROADOS,-50.28729585,-21.35405285
SÃO PAULO,CORONEL MACEDO,-49.3189124,-23.63223498
SÃO PAULO,CORUMBATAÍ,-47.62661013,-22.21899675
SÃO PAULO,COSMÓPOLIS,-47.19677078,-22.64578489
SÃO PAULO,COSMORAMA,-49.77885969,-20.47703466
SÃO PAULO,COTIA,-46.93184633,-23.603514
SÃO PAULO,CRAVINHOS,-47.73004235,-21.3404305
SÃO PAULO,CRISTAIS PAULISTA,-47.42380645,-20.402492
SÃO PAULO,CRUZÁLIA,-50.79366616,-22.74549893
SÃO PAULO,CRUZEIRO,-44.96173196,-22.57774988
SÃO PAULO,CUBATÃO,-46.42003177,-23.883839
SÃO PAULO,CUNHA,-44.9580269,-23.07475015
SÃO PAULO,DESCALVADO,-47.62066397,-21.909083
SÃO PAULO,DIADEMA,-46.62338139,-23.689295
SÃO PAULO,DIRCE REIS,-50.60605599,-20.46441279
SÃO PAULO,DIVINOLÂNDIA,-46.73686979,-21.66162151
SÃO PAULO,DOBRADA,-48.40024272,-21.51480433
SÃO PAULO,DOIS CÓRREGOS,-48.38267599,-22.367316
SÃO PAULO,DOLCINÓPOLIS,-50.51536308,-20.12287066
SÃO PAULO,DOURADO,-48.31623581,-22.1131672
SÃO PAULO,DRACENA,-51.53404966,-21.48613754
SÃO PAULO,DUARTINA,-49.40504541,-22.41488138
SÃO PAULO,DUMONT,-47.97084345,-21.233326
SÃO PAULO,ECHAPORÃ,-50.20700615,-22.424997
SÃO PAULO,ELDORADO,-48.10322842,-24.52538661
SÃO PAULO,ELIAS FAUSTO,-47.37677424,-23.04253672
SÃO PAULO,ELISIÁRIO,-49.11083589,-21.16442902
SÃO PAULO,EMBAÚBA,-48.83262029,-20.98266805
SÃO PAULO,EMBU,-46.85085999,-23.6473125
SÃO PAULO,EMBU-GUAÇU,-46.81710887,-23.8318291
SÃO PAULO,EMILIANÓPOLIS,-51.48043143,-21.83130898
SÃO PAULO,ENGENHEIRO COELHO,-47.21307973,-22.49118995
SÃO PAULO,ESPÍRITO SANTO DO PINHAL,-46.74551429,-22.1970535
SÃO PAULO,ESPÍRITO SANTO DO TURVO,-49.42982529,-22.69497349
SÃO PAULO,ESTRELA D'OESTE,-50.40546685,-20.2860822
SÃO PAULO,ESTRELA DO NORTE,-51.66417619,-22.4905989
SÃO PAULO,EUCLIDES DA CUNHA PAULISTA,-52.59089838,-22.55499692
SÃO PAULO,FARTURA,-49.51205338,-23.38896091
SÃO PAULO,FERNANDÓPOLIS,-50.24874843,-20.28238299
SÃO PAULO,FERNANDO PRESTES,-48.69227305,-21.26712199
SÃO PAULO,FERNÃO,-49.51984121,-22.35913832
SÃO PAULO,FERRAZ DE VASCONCELOS,-46.36655267,-23.5415445
SÃO PAULO,FLORA RICA,-51.38230084,-21.67673394
SÃO PAULO,FLOREAL,-50.14568901,-20.67403123
SÃO PAULO,FLÓRIDA PAULISTA,-51.16887647,-21.61342762
SÃO PAULO,FLORÍNIA,-50.72482247,-22.90356878
SÃO PAULO,FRANCA,-47.40233163,-20.536097
SÃO PAULO,FRANCISCO MORATO,-46.7325267,-23.2758255
SÃO PAULO,FRANCO DA ROCHA,-46.72787467,-23.3203025
SÃO PAULO,GABRIEL MONTEIRO,-50.55546084,-21.52898014
SÃO PAULO,GÁLIA,-49.55211133,-22.29401925
SÃO PAULO,GARÇA,-49.65652994,-22.21070949
SÃO PAULO,GASTÃO VIDIGAL,-50.19021973,-20.7952395
SÃO PAULO,GAVIÃO PEIXOTO,-48.4954592,-21.8403669
SÃO PAULO,GENERAL SALGADO,-50.3618137,-20.64836932
SÃO PAULO,GETULINA,-49.92928357,-21.7998306
SÃO PAULO,GLICÉRIO,-50.20841673,-21.37977781
SÃO PAULO,GUAIÇARA,-49.79876169,-21.622143
SÃO PAULO,GUAIMBÊ,-49.89717775,-21.91092066
SÃO PAULO,GUAÍRA,-48.31447049,-20.32014434
SÃO PAULO,GUAPIAÇU,-49.21914586,-20.79644862
SÃO PAULO,GUAPIARA,-48.52768132,-24.1825265
SÃO PAULO,GUARÁ,-47.82459295,-20.42755706
SÃO PAULO,GUARAÇAÍ,-51.20910634,-21.03288139
SÃO PAULO,GUARACI,-48.9445026,-20.49880921
SÃO PAULO,GUARANI D'OESTE,-50.34153388,-20.07570557
SÃO PAULO,GUARANTÃ,-49.59482185,-21.8951462
SÃO PAULO,GUARARAPES,-50.64263905,-21.2534465
SÃO PAULO,GUARAREMA,-46.04105346,-23.41523302
SÃO PAULO,GUARATINGUETÁ,-45.19160013,-22.81742509
SÃO PAULO,GUAREÍ,-48.18453818,-23.37314019
SÃO PAULO,GUARIBA,-48.23405673,-21.357996
SÃO PAULO,GUARUJÁ,-46.24903428,-23.995149
SÃO PAULO,GUARULHOS,-46.53108409,-23.468506
SÃO PAULO,GUATAPARÁ,-48.03772936,-21.49189465
SÃO PAULO,GUZOLÂNDIA,-50.6614595,-20.65016869
SÃO PAULO,HERCULÂNDIA,-50.3855216,-22.00374718
SÃO PAULO,HOLAMBRA,-47.05928691,-22.64174962
SÃO PAULO,HORTOLÂNDIA,-47.22109661,-22.858395
SÃO PAULO,IACANGA,-49.01692992,-21.8919776
SÃO PAULO,IACRI,-50.68919993,-21.85506109
SÃO PAULO,IARAS,-49.15617915,-22.87189228
SÃO PAULO,IBATÉ,-48.00238821,-21.955602
SÃO PAULO,IBIRÁ,-49.23886153,-21.0805375
SÃO PAULO,IBIRAREMA,-50.07912539,-22.81454296
SÃO PAULO,IBITINGA,-48.82769469,-21.75708298
SÃO PAULO,IBIÚNA,-47.22049119,-23.6526325
SÃO PAULO,ICÉM,-49.19612019,-20.34350512
SÃO PAULO,IEPÊ,-51.07741389,-22.66310147
SÃO PAULO,IGARAÇU DO TIETÊ,-48.5570661,-22.511149
SÃO PAULO,IGARAPAVA,-47.75106657,-20.03961254
SÃO PAULO,IGARATÁ,-46.15631442,-23.204843
SÃO PAULO,IGUAPE,-47.55313741,-24.7069542
SÃO PAULO,ILHABELA,-45.35405667,-23.7886525
SÃO PAULO,ILHA COMPRIDA,-47.55431697,-24.73923994
SÃO PAULO,ILHA SOLTEIRA,-51.34489066,-20.4293725
SÃO PAULO,INDAIATUBA,-47.21230894,-23.081646
SÃO PAULO,INDIANA,-51.25175851,-22.17209345
SÃO PAULO,INDIAPORÃ,-50.28898104,-19.977543
SÃO PAULO,INÚBIA PAULISTA,-50.96437489,-21.76991199
SÃO PAULO,IPAUSSU,-49.62680698,-23.052913
SÃO PAULO,IPERÓ,-47.68989389,-23.35027739
SÃO PAULO,IPEÚNA,-47.71909597,-22.4372995
SÃO PAULO,IPIGUÁ,-49.38814238,-20.66164553
SÃO PAULO,IPORANGA,-48.58960071,-24.58446018
SÃO PAULO,IPUÃ,-48.01738504,-20.4414826
SÃO PAULO,IRACEMÁPOLIS,-47.52224663,-22.58303693
SÃO PAULO,IRAPUÃ,-49.40815178,-21.27643718
SÃO PAULO,IRAPURU,-51.35017273,-21.56747624
SÃO PAULO,ITABERÁ,-49.13713329,-23.85981147
SÃO PAULO,ITAÍ,-49.08103225,-23.41905539
SÃO PAULO,ITAJOBI,-49.05431108,-21.31570706
SÃO PAULO,ITAJU,-48.80502174,-21.98467242
SÃO PAULO,ITANHAÉM,-46.79099148,-24.18612067
SÃO PAULO,ITAÓCA,-48.84285568,-24.64259423
SÃO PAULO,ITAPECERICA DA SERRA,-46.85055197,-23.715357
SÃO PAULO,ITAPETININGA,-48.0461429,-23.5878725
SÃO PAULO,ITAPEVA,-48.87738916,-23.983438
SÃO PAULO,ITAPEVI,-46.93337286,-23.546934
SÃO PAULO,ITAPIRA,-46.82124801,-22.4360055
SÃO PAULO,ITAPIRAPUÃ PAULISTA,-49.17216566,-24.5715535
SÃO PAULO,ITÁPOLIS,-48.81339199,-21.59470399
SÃO PAULO,ITAPORANGA,-49.48439631,-23.70349994
SÃO PAULO,ITAPUÍ,-48.71887416,-22.23212763
SÃO PAULO,ITAPURA,-51.50996937,-20.63982578
SÃO PAULO,ITAQUAQUECETUBA,-46.35160314,-23.4768975
SÃO PAULO,ITARARÉ,-49.33611971,-24.11213796
SÃO PAULO,ITARIRI,-47.17572606,-24.29200563
SÃO PAULO,ITATIBA,-46.83755785,-23.004853
SÃO PAULO,ITATINGA,-48.61338027,-23.1042734
SÃO PAULO,ITIRAPINA,-47.81988487,-22.25396797
SÃO PAULO,ITIRAPUÃ,-47.21995288,-20.64242653
SÃO PAULO,ITOBI,-46.97341865,-21.73490182
SÃO PAULO,ITU,-47.29974984,-23.2654425
SÃO PAULO,ITUPEVA,-47.05570115,-23.15340963
SÃO PAULO,ITUVERAVA,-47.78041566,-20.33628797
SÃO PAULO,JABORANDI,-48.41344492,-20.6872245
SÃO PAULO,JABOTICABAL,-48.32034975,-21.2544715
SÃO PAULO,JACAREÍ,-45.9695932,-23.3048805
SÃO PAULO,JACI,-49.57334461,-20.88408513
SÃO PAULO,JACUPIRANGA,-48.00470451,-24.69815028
SÃO PAULO,JAGUARIÚNA,-46.98234347,-22.70678196
SÃO PAULO,JALES,-50.5503562,-20.26785305
SÃO PAULO,JAMBEIRO,-45.69365512,-23.25657687
SÃO PAULO,JANDIRA,-46.90522114,-23.529939
SÃO PAULO,JARDINÓPOLIS,-47.76535293,-21.022457
SÃO PAULO,JARINU,-46.73827094,-23.1030625
SÃO PAULO,JAÚ,-48.55814139,-22.29579099
SÃO PAULO,JERIQUARA,-47.58874392,-20.31204159
SÃO PAULO,JOANÓPOLIS,-46.27341661,-22.93067822
SÃO PAULO,JOÃO RAMALHO,-50.76853531,-22.25104606
SÃO PAULO,JOSÉ BONIFÁCIO,-49.68628272,-21.05371904
SÃO PAULO,JÚLIO MESQUITA,-49.79079428,-22.013169
SÃO PAULO,JUMIRIM,-47.79817351,-23.08256
SÃO PAULO,JUNDIAÍ,-46.88527397,-23.187668
SÃO PAULO,JUNQUEIRÓPOLIS,-51.43401195,-21.51127575
SÃO PAULO,JUQUIÁ,-47.63534197,-24.32070308
SÃO PAULO,JUQUITIBA,-47.08159407,-23.9356892
SÃO PAULO,LAGOINHA,-45.19081082,-23.08692135
SÃO PAULO,LARANJAL PAULISTA,-47.83378071,-23.05401161
SÃO PAULO,LAVÍNIA,-51.04050166,-21.16485657
SÃO PAULO,LAVRINHAS,-44.89311028,-22.57009647
SÃO PAULO,LEME,-47.38870797,-22.18543601
SÃO PAULO,LENÇÓIS PAULISTA,-48.79868197,-22.597507
SÃO PAULO,LIMEIRA,-47.40193952,-22.562194
SÃO PAULO,LINDÓIA,-46.66148362,-22.52048819
SÃO PAULO,LINS,-49.75142339,-21.6723465
SÃO PAULO,LORENA,-45.12424814,-22.73169303
SÃO PAULO,LOURDES,-50.2266601,-20.96539054
SÃO PAULO,LOUVEIRA,-46.94644022,-23.0867785
SÃO PAULO,LUCÉLIA,-51.01834914,-21.72341565
SÃO PAULO,LUCIANÓPOLIS,-49.52317912,-22.43164
SÃO PAULO,LUÍS ANTÔNIO,-47.70027994,-21.55170653
SÃO PAULO,LUIZIÂNIA,-50.32763949,-21.67360296
SÃO PAULO,LUPÉRCIO,-49.8203247,-22.41381539
SÃO PAULO,LUTÉCIA,-50.38932712,-22.34344429
SÃO PAULO,MACATUBA,-48.71140539,-22.50554963
SÃO PAULO,MACAUBAL,-49.96349782,-20.80131354
SÃO PAULO,MACEDÔNIA,-50.19762848,-20.14999798
SÃO PAULO,MAGDA,-50.22753705,-20.64348131
SÃO PAULO,MAIRINQUE,-47.18448263,-23.547458
SÃO PAULO,MAIRIPORÃ,-46.59019587,-23.32245938
SÃO PAULO,MANDURI,-49.31811312,-23.00334609
SÃO PAULO,MARABÁ PAULISTA,-51.96846748,-22.1103315
SÃO PAULO,MARACAÍ,-50.66896825,-22.61041534
SÃO PAULO,MARAPOAMA,-49.14000081,-21.25876193
SÃO PAULO,MARIÁPOLIS,-51.18289756,-21.79449337
SÃO PAULO,MARÍLIA,-49.95164564,-22.214933
SÃO PAULO,MARINÓPOLIS,-50.82567729,-20.43939891
SÃO PAULO,MARTINÓPOLIS,-51.17076806,-22.14783248
SÃO PAULO,MATÃO,-48.3677477,-21.60299451
SÃO PAULO,MAUÁ,-46.45826201,-23.6693345
SÃO PAULO,MENDONÇA,-49.582019,-21.18015617
SÃO PAULO,MERIDIANO,-50.18183184,-20.3541099
SÃO PAULO,MESÓPOLIS,-50.62208027,-19.9670371
SÃO PAULO,MIGUELÓPOLIS,-48.02933418,-20.17712923
SÃO PAULO,MINEIROS DO TIETÊ,-48.45180231,-22.4116968
SÃO PAULO,MIRACATU,-47.457104,-24.28392947
SÃO PAULO,MIRA ESTRELA,-50.1384272,-19.98051605
SÃO PAULO,MIRANDÓPOLIS,-51.10564039,-21.13208699
SÃO PAULO,MIRANTE DO PARANAPANEMA,-51.90579431,-22.29055859
SÃO PAULO,MIRASSOL,-49.51213922,-20.8170045
SÃO PAULO,MIRASSOLÂNDIA,-49.46551984,-20.61685722
SÃO PAULO,MOCOCA,-47.00717098,-21.46899051
SÃO PAULO,MOGI DAS CRUZES,-46.19676008,-23.5227065
SÃO PAULO,MOGI GUAÇU,-46.94447409,-22.36572019
SÃO PAULO,MOJI MIRIM,-46.95636713,-22.4326955
SÃO PAULO,MOMBUCA,-47.567524,-22.92682788
SÃO PAULO,MONÇÕES,-50.09630613,-20.8503257
SÃO PAULO,MONGAGUÁ,-46.61999273,-24.09411614
SÃO PAULO,MONTE ALEGRE DO SUL,-46.6811943,-22.68112866
SÃO PAULO,MONTE ALTO,-48.49665126,-21.263864
SÃO PAULO,MONTE APRAZÍVEL,-49.71411616,-20.77214014
SÃO PAULO,MONTE AZUL PAULISTA,-48.64297128,-20.90384123
SÃO PAULO,MONTE CASTELO,-51.56549325,-21.29895945
SÃO PAULO,MONTEIRO LOBATO,-45.84815198,-22.95501058
SÃO PAULO,MONTE MOR,-47.31326925,-22.945522
SÃO PAULO,MORRO AGUDO,-48.05759383,-20.732663
SÃO PAULO,MORUNGABA,-46.79134439,-22.88103093
SÃO PAULO,MOTUCA,-48.15066125,-21.50760944
SÃO PAULO,MURUTINGA DO SUL,-51.27713819,-20.99429809
SÃO PAULO,NANTES,-51.2385875,-22.62011758
SÃO PAULO,NARANDIBA,-51.52423985,-22.4042832
SÃO PAULO,NATIVIDADE DA SERRA,-45.44640047,-23.37578698
SÃO PAULO,NAZARÉ PAULISTA,-46.40259021,-23.17869581
SÃO PAULO,NEVES PAULISTA,-49.63047485,-20.84391616
SÃO PAULO,NHANDEARA,-50.0402745,-20.6948235
SÃO PAULO,NIPOÃ,-49.78089865,-20.91390243
SÃO PAULO,NOVA ALIANÇA,-49.50713835,-21.01373472
SÃO PAULO,NOVA CAMPINA,-48.90573848,-24.12321042
SÃO PAULO,NOVA CANAÃ PAULISTA,-50.94805244,-20.38689503
SÃO PAULO,NOVA CASTILHO,-50.34390618,-20.76565462
SÃO PAULO,NOVA EUROPA,-48.56214043,-21.77892288
SÃO PAULO,NOVA GRANADA,-49.32009288,-20.533154
SÃO PAULO,NOVA GUATAPORANGA,-51.64983289,-21.32993714
SÃO PAULO,NOVA INDEPENDÊNCIA,-51.49044653,-21.104542
SÃO PAULO,NOVAIS,-48.91706371,-20.9903582
SÃO PAULO,NOVA LUZITÂNIA,-50.26582737,-20.856611
SÃO PAULO,NOVA ODESSA,-47.29363461,-22.78279466
SÃO PAULO,NOVO HORIZONTE,-49.22174953,-21.46847499
SÃO PAULO,NUPORANGA,-47.74910546,-20.73399973
SÃO PAULO,OCAUÇU,-49.92737283,-22.43886045
SÃO PAULO,ÓLEO,-49.34095075,-22.94458478
SÃO PAULO,OLÍMPIA,-48.91349173,-20.73728399
SÃO PAULO,ONDA VERDE,-49.29921479,-20.61272212
SÃO PAULO,ORIENTE,-50.09358546,-22.14859941
SÃO PAULO,ORINDIÚVA,-49.35181848,-20.18019674
SÃO PAULO,ORLÂNDIA,-47.88638382,-20.7204215
SÃO PAULO,OSASCO,-46.78881014,-23.533612
SÃO PAULO,OSCAR BRESSANE,-50.28412617,-22.31788205
SÃO PAULO,OSVALDO CRUZ,-50.87313911,-21.7970835
SÃO PAULO,OURINHOS,-49.86857984,-22.9772675
SÃO PAULO,OUROESTE,-50.37758465,-19.99559211
SÃO PAULO,OURO VERDE,-51.69932072,-21.49116592
SÃO PAULO,PACAEMBU,-51.26520152,-21.5600785
SÃO PAULO,PALESTINA,-49.4337824,-20.39058747
SÃO PAULO,PALMARES PAULISTA,-48.80128463,-21.08247069
SÃO PAULO,PALMEIRA D'OESTE,-50.7659878,-20.41621732
SÃO PAULO,PALMITAL,-50.21879099,-22.785592
SÃO PAULO,PANORAMA,-51.85657416,-21.36018356
SÃO PAULO,PARAGUAÇU PAULISTA,-50.57502853,-22.41771102
SÃO PAULO,PARAIBUNA,-45.66286406,-23.38626157
SÃO PAULO,PARAÍSO,-48.77252891,-21.015793
SÃO PAULO,PARANAPANEMA,-48.72367698,-23.386928
SÃO PAULO,PARANAPUÃ,-50.58671892,-20.09980595
SÃO PAULO,PARAPUÃ,-50.79384384,-21.77983914
SÃO PAULO,PARDINHO,-48.37287668,-23.08031832
SÃO PAULO,PARIQUERA-AÇU,-47.8799976,-24.71254663
SÃO PAULO,PARISI,-50.01261783,-20.30219118
SÃO PAULO,PATROCÍNIO PAULISTA,-47.28306009,-20.6411534
SÃO PAULO,PAULICÉIA,-51.84713995,-21.30927556
SÃO PAULO,PAULÍNIA,-47.1543858,-22.7599217
SÃO PAULO,PAULISTÂNIA,-49.39903835,-22.57430075
SÃO PAULO,PAULO DE FARIA,-49.39955189,-20.02930003
SÃO PAULO,PEDERNEIRAS,-48.77968096,-22.3554915
SÃO PAULO,PEDRA BELA,-46.44203095,-22.79138435
SÃO PAULO,PEDRANÓPOLIS,-50.11239028,-20.24764667
SÃO PAULO,PEDREGULHO,-47.48179497,-20.256871
SÃO PAULO,PEDREIRA,-46.89780209,-22.743771
SÃO PAULO,PEDRINHAS PAULISTA,-50.79216566,-22.81121521
SÃO PAULO,PEDRO DE TOLEDO,-47.22907635,-24.27280067
SÃO PAULO,PENÁPOLIS,-50.07303628,-21.41838302
SÃO PAULO,PEREIRA BARRETO,-51.10666102,-20.636669
SÃO PAULO,PEREIRAS,-47.96786677,-23.07285234
SÃO PAULO,PERUÍBE,-46.99730186,-24.31950888
SÃO PAULO,PIACATU,-50.59942572,-21.59539168
SÃO PAULO,PIEDADE,-47.41801515,-23.71420222
SÃO PAULO,PILAR DO SUL,-47.71550772,-23.814612
SÃO PAULO,PINDAMONHANGABA,-45.46204885,-22.92666873
SÃO PAULO,PINDORAMA,-48.90563754,-21.18598849
SÃO PAULO,PINHALZINHO,-46.59057732,-22.78079607
SÃO PAULO,PIQUEROBI,-51.7316269,-21.8849897
SÃO PAULO,PIQUETE,-45.18356942,-22.61116689
SÃO PAULO,PIRACAIA,-46.3587552,-23.050499
